comment_sentence_id,class,comment_sentence,category
3161,MemcachedBytecodeCache,this class implements a bytecode cache that uses a memcache cache for,Summary
3162,MemcachedBytecodeCache,storing the information.,Summary
2408,Argument,arguments are positional parameters to a command.,Summary
2418,BaseCommand_,a cli command.,Summary
3699,PrefixLoader,a loader that is passed a dict of loaders where each loader is bound,Summary
2931,HashMissing,a hash was needed for a requirement but is absent.,Summary
2420,BrokenStdoutLoggingError,raised if brokenpipeerror occurs for the stdout stream while logging.,Summary
3700,PrefixLoader,to a prefix.,Summary
2422,Bucket,buckets are used to store the bytecode for one template.,Summary
2423,Bucket,it s created,Summary
2424,Bucket,and initialized by the bytecode cache and passed to the loading functions.,Summary
2944,HebrewProber,it reduces any sequence of such characters to a single space.,Summary
2440,CaseInsensitiveDict,a case insensitive dict like object.,Summary
2441,CaseInsensitiveDict,implements all methods and operations of,Summary
2442,CaseInsensitiveDict,mutablemapping as well as dict s copy .,Summary
3722,ProcessedTraceback,holds a jinja preprocessed traceback for printing or reraising.,Summary
2443,CaseInsensitiveDict,also,Summary
2444,CaseInsensitiveDict,provides lower items .,Summary
3982,SafeFileCache,a file based cache which is safe to use even when the target directory may,Summary
3471,PacifyFlushWrapper,this wrapper is used to catch and suppress brokenpipeerrors resulting,Summary
3983,SafeFileCache,not be accessible or writable.,Summary
3472,PacifyFlushWrapper,from ^flush being called on broken pipe during the shutdown final gc,Summary
3728,ReadError,raised when an archive cannot be read,Summary
3473,PacifyFlushWrapper,of the python interpreter.,Summary
3730,Request,a user created class request request object.,Summary
3986,SchemaValidatorMixin,this validator mixin provides mechanics to validate schemas passed to a cerberus,Summary
3987,SchemaValidatorMixin,validator.,Summary
3222,MemoizedZipManifests,memoized zipfile manifests.,Summary
3990,Session,a requests session.,Summary
3991,Session,"provides cookie persistence, connection pooling, and configuration.",Summary
3224,MetadataMissingError,a required metadata is missing,Summary
3226,MethodDispatcher,dict with 2 special properties,Summary
3490,PackageIndex,represents a package index and provides easier access to endpoints,Summary
3492,ParseError,this error occurs when the parser encounters a syntax error,Summary
3493,ParseError,in the toml being parsed.,Summary
3240,Module_six_moves_urllib_parse,lazy loading of moved objects in six^moves.urllib parse,Summary
3242,Module_six_moves_urllib_request,lazy loading of moved objects in six^moves.urllib request,Summary
3244,Module_six_moves_urllib_response,lazy loading of moved objects in six^moves.urllib response,Summary
4012,SkipTo,token for skipping over all undefined text until the matched,Summary
4013,SkipTo,expression is found.,Summary
3246,Mul,multiplies the left with the right node.,Summary
3503,ParserElement,abstract base level parser element class.,Summary
3248,NativeEnvironment,an environment that renders templates to native python types.,Summary
3505,ParseResultBytes,compatibility shim for the urlparse^parseresultbytes object.,Summary
3250,Node,represents an item in the tree,Summary
3507,ParseResults,"structured parse results, to provide multiple means of access to",Summary
3252,NoMatch,a token that will never match.,Summary
3508,ParseResults,the parsed data,Summary
3254,NotAny,lookahead to disallow matching with the given parse expression.,Summary
2999,HTMLParser,html parser,Summary
3000,HTMLParser,generates a tree structure from a stream of possibly malformed html.,Summary
2489,ColoredString,enhanced string for len operations on colored output.,Summary
2491,CommandError,raised when there is an error in command line arguments,Summary
3003,HTTPError,an http error occurred.,Summary
2493,ConnectionError,a connection error occurred.,Summary
3006,InsecurePlatformWarning,warned when certain ssl configuration is not available on a platform.,Summary
2495,CONSOLE_SCREEN_BUFFER_INFO,struct in wincon^h.,Summary
3008,InspectedValidator,metaclass for all validators,Summary
2497,Context_,the template context holds the variables of a template.,Summary
3778,RequirementsFileParseError,raised when a general error occurs parsing a requirements file line.,Summary
3780,RequirementUninstaller,a context manager to remove a package for the inner block.,Summary
3019,InternalName,an internal name in the compiler.,Summary
3788,RequiresPythonCache,cache a candidate s requires python information.,Summary
3790,Resource,"a class representing an in package resource, such as a data file.",Summary
3798,ResourceFinder,resource finder for file system resources.,Summary
3800,ResourceManager,manage resource extraction and packages,Summary
3033,InvalidDateError,a date field was improperly specified.,Summary
3035,InvalidHeaderError,exception for invalid headers.,Summary
3037,InvalidVersion,"an invalid version was found, users should refer to pep 440.",Summary
3294,NotMyLock,raised when an attempt is made to unlock a file someone else locked.,Summary
3806,Retry,retry configuration.,Summary
3040,Kanji,unicode set for kanji unicode character range,Summary
3042,Katakana,unicode set for katakana unicode character range,Summary
3044,KeyType,the type of a key.,Summary
3304,omdict,ordered multivalue dictionary.,Summary
3305,omdict,a multivalue dictionary is a dictionary that can store multiple values per,Summary
3306,omdict,key.,Summary
3307,omdict,an ordered multivalue dictionary is a multivalue dictionary that,Summary
3308,omdict,retains the order of insertions and deletions.,Summary
2540,ConvertingTuple,a converting tuple wrapper.,Summary
3052,LockFailed,lock file creation failed for some other reason.,Summary
2542,CookieConflictError,there are two cookies that meet the criteria specified in the cookie jar.,Summary
3314,omdict,"linked list node references, one for each value associated with that key.",Summary
2546,DataViewSequence,a sequence of data views.,Summary
3316,omdict,key.,Summary
2550,Date,a date literal.,Summary
2806,EOF,this usually means the child has exited.,Summary
3062,LRUCache,a simple lru cache implementation.,Summary
2808,ExceptionPexpect,base class for all exceptions raised by this module.,Summary
2810,ExtractError,general exception for extract errors.,Summary
2555,DirectedGraph,a graph structure with directed edges.,Summary
2812,FakeFile,wrap a list of lines in an object with readline to make,Summary
2557,Distribution,"a base class for distributions, whether installed or from indexes.",Summary
4736,Conv3d,"a tuple of three ints in which case, the first int is used for the depth dimension,",Summary
5505,ResNetBuilder,helper class for constructing residual blocks.,Summary
4737,Conv3d,the second int for the height dimension and the third int for the width dimension,Summary
5890,UploadTaskGroupBuilder,a simple class to upload checkpoints.,Summary
5507,SGD,implements stochastic gradient descent optionally with momentum .,Summary
5635,TestBuiltins,tests for torchscript support of python builtin functions.,Summary
5892,UseOptimizer,context class to allow setting the current context.,Summary
5637,TestQuantizedLinear,tests the correctness of the quantized linear and linear relu op.,Summary
4870,ConvReLU3d,a convrelu3d module is a fused module of conv3d and relu,Summary
5639,TestYellowFin,yellowfin an automatic tuner for momentum sgd,Summary
4237,Adam,implements adam algorithm.,Summary
5005,DeQuantStub,"dequantize stub module, before calibration, this is same as identity,",Summary
5006,DeQuantStub,this will be swapped as nnq^dequantize in convert .,Summary
4883,CyclicLR,sets the learning rate of each parameter group according to,Summary
5011,DiagonalTensor,a class with torch function and a specific diagonal representation,Summary
4884,CyclicLR,cyclical learning rate policy clr .,Summary
4885,CyclicLR,the policy cycles the learning,Summary
4886,CyclicLR,"rate between two boundaries with a constant frequency, as detailed in",Summary
4887,CyclicLR,the paper cyclical learning rates for training neural networks .,Summary
4888,CyclicLR,the distance between the two boundaries can be scaled on a per iteration,Summary
4889,CyclicLR,or per cycle basis.,Summary
4638,BuildType,checks build type.,Summary
5923,YellowFinOptimizer,yellowfin an automatic tuner for momentum sgd,Summary
5287,Module,base class for all neural network modules.,Summary
4144,_OpNamespace,an op namespace to dynamically bind operators into python.,Summary
4273,Adamax,implements adamax algorithm a variant of adam based on infinity norm .,Summary
4657,Caffe2OperatorTestCase,this class includes all the information needed to benchmark an operator.,Summary
5681,Unfold,extracts sliding local blocks from a batched input tensor.,Summary
4274,Adamax,it has been proposed in adam a method for stochastic optimization .,Summary
5426,NetModifier,an abstraction class for supporting modifying a generated net.,Summary
5559,SharedCache,dictionary from multiprocessing handles to storageweakref,Summary
5561,StackedLSTMWithDropout,necessary for iterating through self^layers and dropout support,Summary
5563,StackTransform,transform functor that applies a sequence of transforms tseq,Summary
5564,StackTransform,component wise to each submatrix at dim,Summary
5565,StackTransform,in a way compatible with func torch^stack .,Summary
4669,ConstantPad3d,pads the input tensor boundaries with a constant value.,Summary
5053,EmbeddingBag,"computes sums or means of bags of embeddings, without instantiating the",Summary
5438,OneHotCategorical,creates a one hot categorical distribution parameterized by attr probs or,Summary
5054,EmbeddingBag,intermediate embeddings.,Summary
5439,OneHotCategorical,attr logits .,Summary
5444,OneHotCategorical,attr probs and attr logits .,Summary
4296,AdaptiveMaxPool3d,applies a 3d adaptive max pooling over an input signal composed of several input planes.,Summary
5577,Subset,subset of a dataset at specified indices.,Summary
5322,MultiLabelMarginLoss,creates a criterion that optimizes a multi class multi classification,Summary
5323,MultiLabelMarginLoss,hinge loss margin based loss between input math x a 2d mini batch tensor,Summary
5196,EnforceUnique,raises an error if a key is seen more than once.,Summary
5324,MultiLabelMarginLoss,and output math y which is a 2d tensor of target class indices .,Summary
5198,Error,each error is a section in the output of cuda memcheck.,Summary
5585,Task,a task is composed of an execution step and zero or more outputs.,Summary
5464,Poisson,"creates a poisson distribution parameterized by attr rate , the rate parameter.",Summary
5209,ExceptionWrapper,wraps an exception plus traceback to communicate across threads,Summary
